Latitude,Longitude,Height,Stability,Flow-Rate
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529797,10.174212,0.000000,0,0.000000
45.529797,10.174212,0.000000,1,0.000000
45.529797,10.174212,0.000000,2,0.000000
45.529797,10.174212,0.000000,3,0.000000
45.529797,10.174212,0.000000,4,0.000000
45.529797,10.174212,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529800,10.174198,0.000000,0,0.000000
45.529800,10.174198,0.000000,1,0.000000
45.529800,10.174198,0.000000,2,0.000000
45.529800,10.174198,0.000000,3,0.000000
45.529800,10.174198,0.000000,4,0.000000
45.529800,10.174198,0.000000,5,0.000000
45.529797,10.174193,0.000000,0,0.000000
45.529797,10.174193,0.000000,1,0.000000
45.529797,10.174193,0.000000,2,0.000000
45.529797,10.174193,0.000000,3,0.000000
45.529797,10.174193,0.000000,4,0.000000
45.529797,10.174193,0.000000,5,0.000000
45.529797,10.174193,0.000000,0,0.000000
45.529797,10.174193,0.000000,1,0.000000
45.529797,10.174193,0.000000,2,0.000000
45.529797,10.174193,0.000000,3,0.000000
45.529797,10.174193,0.000000,4,0.000000
45.529797,10.174193,0.000000,5,0.000000
45.529797,10.174193,0.000000,0,0.041044
45.529797,10.174193,0.000000,1,0.026286
45.529797,10.174193,0.000000,2,0.017366
45.529797,10.174193,0.000000,3,0.016916
45.529797,10.174193,0.000000,4,0.019335
45.529797,10.174193,0.000000,5,0.075966
45.529797,10.174193,0.000000,0,0.021150
45.529797,10.174193,0.000000,1,0.013545
45.529797,10.174193,0.000000,2,0.008949
45.529797,10.174193,0.000000,3,0.008717
45.529797,10.174193,0.000000,4,0.009964
45.529797,10.174193,0.000000,5,0.039146
45.529797,10.174193,0.000000,0,0.043139
45.529797,10.174193,0.000000,1,0.027627
45.529797,10.174193,0.000000,2,0.018253
45.529797,10.174193,0.000000,3,0.017779
45.529797,10.174193,0.000000,4,0.020322
45.529797,10.174193,0.000000,5,0.079841
45.529797,10.174193,0.000000,0,0.080623
45.529797,10.174193,0.000000,1,0.051634
45.529797,10.174193,0.000000,2,0.034113
45.529797,10.174193,0.000000,3,0.033227
45.529797,10.174193,0.000000,4,0.037980
45.529797,10.174193,0.000000,5,0.149218
45.529797,10.174193,0.000000,0,0.035809
45.529797,10.174193,0.000000,1,0.022933
45.529797,10.174193,0.000000,2,0.015151
45.529797,10.174193,0.000000,3,0.014758
45.529797,10.174193,0.000000,4,0.016869
45.529797,10.174193,0.000000,5,0.066276
45.529793,10.174196,0.000000,0,14.938706
45.529793,10.174196,0.000000,1,10.264870
45.529793,10.174196,0.000000,2,8.116278
45.529793,10.174196,0.000000,3,11.376164
45.529793,10.174196,0.000000,4,19.527473
45.529793,10.174196,0.000000,5,271.940986
45.529793,10.174196,0.000000,0,7.449986
45.529793,10.174196,0.000000,1,5.119127
45.529793,10.174196,0.000000,2,4.047617
45.529793,10.174196,0.000000,3,5.673333
45.529793,10.174196,0.000000,4,9.738420
45.529793,10.174196,0.000000,5,135.617937
45.529793,10.174196,0.000000,0,8.353110
45.529793,10.174196,0.000000,1,5.739693
45.529793,10.174196,0.000000,2,4.538289
45.529793,10.174196,0.000000,3,6.361083
45.529793,10.174196,0.000000,4,10.918960
45.529793,10.174196,0.000000,5,152.058212
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
45.529793,10.174196,0.000000,0,0.000000
45.529793,10.174196,0.000000,1,0.000000
45.529793,10.174196,0.000000,2,0.000000
45.529793,10.174196,0.000000,3,0.000000
45.529793,10.174196,0.000000,4,0.000000
45.529793,10.174196,0.000000,5,0.000000
