Latitude,Longitude,Height,Stability,Sensor Measurement,Forward-Model-Concentration
45.529840,10.174182,0.000000,3,0.057024,0.000000
45.529840,10.174182,0.000000,4,0.057024,0.000000
45.529840,10.174182,0.000000,5,0.057024,0.000000
45.529840,10.174182,0.000000,0,0.049176,0.000000
45.529840,10.174182,0.000000,1,0.049176,0.000000
45.529840,10.174182,0.000000,2,0.049176,0.000000
45.529840,10.174182,0.000000,3,0.049176,0.000000
45.529840,10.174182,0.000000,4,0.049176,0.000000
45.529840,10.174182,0.000000,5,0.049176,0.000000
45.529840,10.174182,0.000000,0,0.043704,0.000000
45.529840,10.174182,0.000000,1,0.043704,0.000000
45.529840,10.174182,0.000000,2,0.043704,0.000000
45.529840,10.174182,0.000000,3,0.043704,0.000000
45.529840,10.174182,0.000000,4,0.043704,0.000000
45.529840,10.174182,0.000000,5,0.043704,0.000000
45.529840,10.174182,0.000000,0,0.039096,0.000000
45.529840,10.174182,0.000000,1,0.039096,0.000000
45.529840,10.174182,0.000000,2,0.039096,0.000000
45.529840,10.174182,0.000000,3,0.039096,0.000000
45.529840,10.174182,0.000000,4,0.039096,0.000000
45.529840,10.174182,0.000000,5,0.039096,0.000000
45.529840,10.174182,0.000000,0,0.035712,0.000000
45.529840,10.174182,0.000000,1,0.035712,0.000000
45.529840,10.174182,0.000000,2,0.035712,0.000000
45.529840,10.174182,0.000000,3,0.035712,0.000000
45.529840,10.174182,0.000000,4,0.035712,0.000000
45.529840,10.174182,0.000000,5,0.035712,0.000000
45.529840,10.174182,0.000000,0,0.031680,0.000000
45.529840,10.174182,0.000000,1,0.031680,0.000000
45.529840,10.174182,0.000000,2,0.031680,0.000000
45.529840,10.174182,0.000000,3,0.031680,0.000000
45.529840,10.174182,0.000000,4,0.031680,0.000000
45.529840,10.174182,0.000000,5,0.031680,0.000000
45.529840,10.174182,0.000000,0,0.029160,0.000000
45.529840,10.174182,0.000000,1,0.029160,0.000000
45.529840,10.174182,0.000000,2,0.029160,0.000000
45.529840,10.174182,0.000000,3,0.029160,0.000000
45.529840,10.174182,0.000000,4,0.029160,0.000000
45.529840,10.174182,0.000000,5,0.029160,0.000000
45.529840,10.174182,0.000000,0,0.026640,0.000000
45.529840,10.174182,0.000000,1,0.026640,0.000000
45.529840,10.174182,0.000000,2,0.026640,0.000000
45.529840,10.174182,0.000000,3,0.026640,0.000000
45.529840,10.174182,0.000000,4,0.026640,0.000000
45.529840,10.174182,0.000000,5,0.026640,0.000000
45.529840,10.174182,0.000000,0,0.025056,0.000000
45.529840,10.174182,0.000000,1,0.025056,0.000000
45.529840,10.174182,0.000000,2,0.025056,0.000000
45.529840,10.174182,0.000000,3,0.025056,0.000000
45.529840,10.174182,0.000000,4,0.025056,0.000000
45.529840,10.174182,0.000000,5,0.025056,0.000000
45.529840,10.174182,0.000000,0,0.021744,0.000000
45.529840,10.174182,0.000000,1,0.021744,0.000000
45.529840,10.174182,0.000000,2,0.021744,0.000000
45.529840,10.174182,0.000000,3,0.021744,0.000000
45.529840,10.174182,0.000000,4,0.021744,0.000000
45.529840,10.174182,0.000000,5,0.021744,0.000000
45.529840,10.174182,0.000000,0,0.019440,0.000000
45.529840,10.174182,0.000000,1,0.019440,0.000000
45.529840,10.174182,0.000000,2,0.019440,0.000000
45.529840,10.174182,0.000000,3,0.019440,0.000000
45.529840,10.174182,0.000000,4,0.019440,0.000000
45.529840,10.174182,0.000000,5,0.019440,0.000000
45.529840,10.174182,0.000000,0,0.018288,0.000000
45.529840,10.174182,0.000000,1,0.018288,0.000000
45.529840,10.174182,0.000000,2,0.018288,0.000000
45.529840,10.174182,0.000000,3,0.018288,0.000000
45.529840,10.174182,0.000000,4,0.018288,0.000000
45.529840,10.174182,0.000000,5,0.018288,0.000000
45.529840,10.174182,0.000000,0,0.015912,0.000000
45.529840,10.174182,0.000000,1,0.015912,0.000000
45.529840,10.174182,0.000000,2,0.015912,0.000000
45.529840,10.174182,0.000000,3,0.015912,0.000000
45.529840,10.174182,0.000000,4,0.015912,0.000000
45.529840,10.174182,0.000000,5,0.015912,0.000000
45.529840,10.174182,0.000000,0,0.015120,0.000000
45.529840,10.174182,0.000000,1,0.015120,0.000000
45.529840,10.174182,0.000000,2,0.015120,0.000000
45.529840,10.174182,0.000000,3,0.015120,0.000000
45.529840,10.174182,0.000000,4,0.015120,0.000000
45.529840,10.174182,0.000000,5,0.015120,0.000000
45.529840,10.174182,0.000000,0,0.014040,0.000000
45.529840,10.174182,0.000000,1,0.014040,0.000000
45.529840,10.174182,0.000000,2,0.014040,0.000000
45.529840,10.174182,0.000000,3,0.014040,0.000000
45.529840,10.174182,0.000000,4,0.014040,0.000000
45.529840,10.174182,0.000000,5,0.014040,0.000000
45.529840,10.174182,0.000000,0,0.013176,0.000000
45.529840,10.174182,0.000000,1,0.013176,0.000000
45.529840,10.174182,0.000000,2,0.013176,0.000000
45.529840,10.174182,0.000000,3,0.013176,0.000000
45.529840,10.174182,0.000000,4,0.013176,0.000000
45.529840,10.174182,0.000000,5,0.013176,0.000000
45.529840,10.174182,0.000000,0,0.011736,0.000000
45.529840,10.174182,0.000000,1,0.011736,0.000000
45.529840,10.174182,0.000000,2,0.011736,0.000000
45.529840,10.174182,0.000000,3,0.011736,0.000000
45.529840,10.174182,0.000000,4,0.011736,0.000000
45.529840,10.174182,0.000000,5,0.011736,0.000000
45.529840,10.174182,0.000000,0,0.010512,0.000000
45.529840,10.174182,0.000000,1,0.010512,0.000000
45.529840,10.174182,0.000000,2,0.010512,0.000000
45.529840,10.174182,0.000000,3,0.010512,0.000000
45.529840,10.174182,0.000000,4,0.010512,0.000000
45.529840,10.174182,0.000000,5,0.010512,0.000000
45.529840,10.174182,0.000000,0,0.009792,0.000000
45.529840,10.174182,0.000000,1,0.009792,0.000000
45.529840,10.174182,0.000000,2,0.009792,0.000000
45.529840,10.174182,0.000000,3,0.009792,0.000000
45.529840,10.174182,0.000000,4,0.009792,0.000000
45.529840,10.174182,0.000000,5,0.009792,0.000000
45.529840,10.174182,0.000000,0,0.008856,0.000000
45.529840,10.174182,0.000000,1,0.008856,0.000000
45.529840,10.174182,0.000000,2,0.008856,0.000000
45.529840,10.174182,0.000000,3,0.008856,0.000000
45.529840,10.174182,0.000000,4,0.008856,0.000000
45.529840,10.174182,0.000000,5,0.008856,0.000000
45.529840,10.174182,0.000000,0,0.008208,0.000000
45.529840,10.174182,0.000000,1,0.008208,0.000000
45.529840,10.174182,0.000000,2,0.008208,0.000000
45.529840,10.174182,0.000000,3,0.008208,0.000000
45.529840,10.174182,0.000000,4,0.008208,0.000000
45.529840,10.174182,0.000000,5,0.008208,0.000000
45.529840,10.174182,0.000000,0,0.008136,0.000000
45.529840,10.174182,0.000000,1,0.008136,0.000000
45.529840,10.174182,0.000000,2,0.008136,0.000000
45.529840,10.174182,0.000000,3,0.008136,0.000000
45.529840,10.174182,0.000000,4,0.008136,0.000000
45.529840,10.174182,0.000000,5,0.008136,0.000000
45.529840,10.174182,0.000000,0,0.008352,0.000000
45.529840,10.174182,0.000000,1,0.008352,0.000000
45.529840,10.174182,0.000000,2,0.008352,0.000000
45.529840,10.174182,0.000000,3,0.008352,0.000000
45.529840,10.174182,0.000000,4,0.008352,0.000000
45.529840,10.174182,0.000000,5,0.008352,0.000000
45.529840,10.174182,0.000000,0,0.009216,0.000000
45.529840,10.174182,0.000000,1,0.009216,0.000000
45.529840,10.174182,0.000000,2,0.009216,0.000000
45.529840,10.174182,0.000000,3,0.009216,0.000000
45.529840,10.174182,0.000000,4,0.009216,0.000000
45.529840,10.174182,0.000000,5,0.009216,0.000000
45.529840,10.174182,0.000000,0,0.008784,0.000000
45.529840,10.174182,0.000000,1,0.008784,0.000000
45.529840,10.174182,0.000000,2,0.008784,0.000000
45.529840,10.174182,0.000000,3,0.008784,0.000000
45.529840,10.174182,0.000000,4,0.008784,0.000000
45.529840,10.174182,0.000000,5,0.008784,0.000000
45.529840,10.174182,0.000000,0,0.008640,0.000000
45.529840,10.174182,0.000000,1,0.008640,0.000000
45.529840,10.174182,0.000000,2,0.008640,0.000000
45.529840,10.174182,0.000000,3,0.008640,0.000000
45.529840,10.174182,0.000000,4,0.008640,0.000000
45.529840,10.174182,0.000000,5,0.008640,0.000000
45.529840,10.174182,0.000000,0,0.008352,0.000000
45.529840,10.174182,0.000000,1,0.008352,0.000000
45.529840,10.174182,0.000000,2,0.008352,0.000000
45.529840,10.174182,0.000000,3,0.008352,0.000000
45.529840,10.174182,0.000000,4,0.008352,0.000000
45.529840,10.174182,0.000000,5,0.008352,0.000000
45.529840,10.174182,0.000000,0,0.008208,0.000000
45.529840,10.174182,0.000000,1,0.008208,0.000000
45.529840,10.174182,0.000000,2,0.008208,0.000000
45.529840,10.174182,0.000000,3,0.008208,0.000000
45.529840,10.174182,0.000000,4,0.008208,0.000000
45.529840,10.174182,0.000000,5,0.008208,0.000000
45.529840,10.174182,0.000000,0,0.007776,0.000000
45.529840,10.174182,0.000000,1,0.007776,0.000000
45.529840,10.174182,0.000000,2,0.007776,0.000000
45.529840,10.174182,0.000000,3,0.007776,0.000000
45.529840,10.174182,0.000000,4,0.007776,0.000000
45.529840,10.174182,0.000000,5,0.007776,0.000000
45.529840,10.174182,0.000000,0,0.007416,0.000000
45.529840,10.174182,0.000000,1,0.007416,0.000000
45.529840,10.174182,0.000000,2,0.007416,0.000000
45.529840,10.174182,0.000000,3,0.007416,0.000000
45.529840,10.174182,0.000000,4,0.007416,0.000000
45.529840,10.174182,0.000000,5,0.007416,0.000000
45.529840,10.174182,0.000000,0,0.007272,0.000000
45.529840,10.174182,0.000000,1,0.007272,0.000000
45.529840,10.174182,0.000000,2,0.007272,0.000000
45.529840,10.174182,0.000000,3,0.007272,0.000000
45.529840,10.174182,0.000000,4,0.007272,0.000000
45.529840,10.174182,0.000000,5,0.007272,0.000000
45.529840,10.174182,0.000000,0,0.007272,0.000000
45.529840,10.174182,0.000000,1,0.007272,0.000000
45.529840,10.174182,0.000000,2,0.007272,0.000000
45.529840,10.174182,0.000000,3,0.007272,0.000000
45.529840,10.174182,0.000000,4,0.007272,0.000000
45.529840,10.174182,0.000000,5,0.007272,0.000000
45.529840,10.174182,0.000000,0,0.007344,0.000000
45.529840,10.174182,0.000000,1,0.007344,0.000000
45.529840,10.174182,0.000000,2,0.007344,0.000000
45.529840,10.174182,0.000000,3,0.007344,0.000000
45.529840,10.174182,0.000000,4,0.007344,0.000000
45.529840,10.174182,0.000000,5,0.007344,0.000000
45.529840,10.174182,0.000000,0,0.007416,0.000000
45.529840,10.174182,0.000000,1,0.007416,0.000000
45.529840,10.174182,0.000000,2,0.007416,0.000000
45.529840,10.174182,0.000000,3,0.007416,0.000000
45.529840,10.174182,0.000000,4,0.007416,0.000000
45.529840,10.174182,0.000000,5,0.007416,0.000000
45.529840,10.174182,0.000000,0,0.008352,0.000000
45.529840,10.174182,0.000000,1,0.008352,0.000000
45.529840,10.174182,0.000000,2,0.008352,0.000000
45.529840,10.174182,0.000000,3,0.008352,0.000000
45.529840,10.174182,0.000000,4,0.008352,0.000000
45.529840,10.174182,0.000000,5,0.008352,0.000000
45.529840,10.174182,0.000000,0,0.013968,0.000000
45.529840,10.174182,0.000000,1,0.013968,0.000000
45.529840,10.174182,0.000000,2,0.013968,0.000000
45.529840,10.174182,0.000000,3,0.013968,0.000000
45.529840,10.174182,0.000000,4,0.013968,0.000000
45.529840,10.174182,0.000000,5,0.013968,0.000000
45.529840,10.174182,0.000000,0,0.009288,0.000000
45.529840,10.174182,0.000000,1,0.009288,0.000000
45.529840,10.174182,0.000000,2,0.009288,0.000000
45.529840,10.174182,0.000000,3,0.009288,0.000000
45.529840,10.174182,0.000000,4,0.009288,0.000000
45.529840,10.174182,0.000000,5,0.009288,0.000000
45.529840,10.174182,0.000000,0,0.019512,0.000000
45.529840,10.174182,0.000000,1,0.019512,0.000000
45.529840,10.174182,0.000000,2,0.019512,0.000000
45.529840,10.174182,0.000000,3,0.019512,0.000000
45.529840,10.174182,0.000000,4,0.019512,0.000000
45.529840,10.174182,0.000000,5,0.019512,0.000000
45.529840,10.174182,0.000000,0,0.011880,0.000000
45.529840,10.174182,0.000000,1,0.011880,0.000000
45.529840,10.174182,0.000000,2,0.011880,0.000000
45.529840,10.174182,0.000000,3,0.011880,0.000000
45.529840,10.174182,0.000000,4,0.011880,0.000000
45.529840,10.174182,0.000000,5,0.011880,0.000000
45.529840,10.174182,0.000000,0,0.083808,0.000000
45.529840,10.174182,0.000000,1,0.083808,0.000000
45.529840,10.174182,0.000000,2,0.083808,0.000000
45.529840,10.174182,0.000000,3,0.083808,0.000000
45.529840,10.174182,0.000000,4,0.083808,0.000000
45.529840,10.174182,0.000000,5,0.083808,0.000000
45.529840,10.174182,0.000000,0,0.049320,0.000000
45.529840,10.174182,0.000000,1,0.049320,0.000000
45.529840,10.174182,0.000000,2,0.049320,0.000000
45.529840,10.174182,0.000000,3,0.049320,0.000000
45.529840,10.174182,0.000000,4,0.049320,0.000000
45.529840,10.174182,0.000000,5,0.049320,0.000000
45.529840,10.174182,0.000000,0,0.019728,0.000000
45.529840,10.174182,0.000000,1,0.019728,0.000000
45.529840,10.174182,0.000000,2,0.019728,0.000000
45.529840,10.174182,0.000000,3,0.019728,0.000000
45.529840,10.174182,0.000000,4,0.019728,0.000000
45.529840,10.174182,0.000000,5,0.019728,0.000000
45.529840,10.174182,0.000000,0,0.009288,0.000000
45.529840,10.174182,0.000000,1,0.009288,0.000000
45.529840,10.174182,0.000000,2,0.009288,0.000000
45.529840,10.174182,0.000000,3,0.009288,0.000000
45.529840,10.174182,0.000000,4,0.009288,0.000000
45.529840,10.174182,0.000000,5,0.009288,0.000000
45.529840,10.174182,0.000000,0,0.165096,0.000000
45.529840,10.174182,0.000000,1,0.165096,0.000000
45.529840,10.174182,0.000000,2,0.165096,0.000000
45.529840,10.174182,0.000000,3,0.165096,0.000000
45.529840,10.174182,0.000000,4,0.165096,0.000000
45.529840,10.174182,0.000000,5,0.165096,0.000000
45.529840,10.174182,0.000000,0,0.147024,0.000000
45.529840,10.174182,0.000000,1,0.147024,0.000000
45.529840,10.174182,0.000000,2,0.147024,0.000000
45.529840,10.174182,0.000000,3,0.147024,0.000000
45.529840,10.174182,0.000000,4,0.147024,0.000000
45.529840,10.174182,0.000000,5,0.147024,0.000000
45.529840,10.174182,0.000000,0,0.063144,0.000000
45.529840,10.174182,0.000000,1,0.063144,0.000000
45.529840,10.174182,0.000000,2,0.063144,0.000000
45.529840,10.174182,0.000000,3,0.063144,0.000000
45.529840,10.174182,0.000000,4,0.063144,0.000000
45.529840,10.174182,0.000000,5,0.063144,0.000000
45.529840,10.174182,0.000000,0,0.025056,0.000000
45.529840,10.174182,0.000000,1,0.025056,0.000000
45.529840,10.174182,0.000000,2,0.025056,0.000000
45.529840,10.174182,0.000000,3,0.025056,0.000000
45.529840,10.174182,0.000000,4,0.025056,0.000000
45.529840,10.174182,0.000000,5,0.025056,0.000000
45.529840,10.174182,0.000000,0,0.010656,0.000000
45.529840,10.174182,0.000000,1,0.010656,0.000000
45.529840,10.174182,0.000000,2,0.010656,0.000000
45.529840,10.174182,0.000000,3,0.010656,0.000000
45.529840,10.174182,0.000000,4,0.010656,0.000000
45.529840,10.174182,0.000000,5,0.010656,0.000000
45.529840,10.174182,0.000000,0,0.236736,0.000000
45.529840,10.174182,0.000000,1,0.236736,0.000000
45.529840,10.174182,0.000000,2,0.236736,0.000000
45.529840,10.174182,0.000000,3,0.236736,0.000000
45.529840,10.174182,0.000000,4,0.236736,0.000000
45.529840,10.174182,0.000000,5,0.236736,0.000000
45.529840,10.174182,0.000000,0,1.105200,0.000000
45.529840,10.174182,0.000000,1,1.105200,0.000000
45.529840,10.174182,0.000000,2,1.105200,0.000000
45.529840,10.174182,0.000000,3,1.105200,0.000000
45.529840,10.174182,0.000000,4,1.105200,0.000000
45.529840,10.174182,0.000000,5,1.105200,0.000000
45.529840,10.174182,0.000000,0,1.967472,0.000000
45.529840,10.174182,0.000000,1,1.967472,0.000000
45.529840,10.174182,0.000000,2,1.967472,0.000000
45.529840,10.174182,0.000000,3,1.967472,0.000000
45.529840,10.174182,0.000000,4,1.967472,0.000000
45.529840,10.174182,0.000000,5,1.967472,0.000000
45.529840,10.174182,0.000000,0,1.144296,0.000000
45.529840,10.174182,0.000000,1,1.144296,0.000000
45.529840,10.174182,0.000000,2,1.144296,0.000000
45.529840,10.174182,0.000000,3,1.144296,0.000000
45.529840,10.174182,0.000000,4,1.144296,0.000000
45.529840,10.174182,0.000000,5,1.144296,0.000000
45.529840,10.174182,0.000000,0,0.447264,0.000000
45.529840,10.174182,0.000000,1,0.447264,0.000000
45.529840,10.174182,0.000000,2,0.447264,0.000000
45.529840,10.174182,0.000000,3,0.447264,0.000000
45.529840,10.174182,0.000000,4,0.447264,0.000000
45.529840,10.174182,0.000000,5,0.447264,0.000000
45.529840,10.174182,0.000000,0,0.168624,0.000000
45.529840,10.174182,0.000000,1,0.168624,0.000000
45.529840,10.174182,0.000000,2,0.168624,0.000000
45.529840,10.174182,0.000000,3,0.168624,0.000000
45.529840,10.174182,0.000000,4,0.168624,0.000000
45.529840,10.174182,0.000000,5,0.168624,0.000000
45.529840,10.174182,0.000000,0,0.065880,0.000000
45.529840,10.174182,0.000000,1,0.065880,0.000000
45.529840,10.174182,0.000000,2,0.065880,0.000000
45.529840,10.174182,0.000000,3,0.065880,0.000000
45.529840,10.174182,0.000000,4,0.065880,0.000000
45.529840,10.174182,0.000000,5,0.065880,0.000000
45.529840,10.174182,0.000000,0,0.028296,0.000000
45.529840,10.174182,0.000000,1,0.028296,0.000000
45.529840,10.174182,0.000000,2,0.028296,0.000000
45.529840,10.174182,0.000000,3,0.028296,0.000000
45.529840,10.174182,0.000000,4,0.028296,0.000000
45.529840,10.174182,0.000000,5,0.028296,0.000000
45.529840,10.174182,0.000000,0,0.014328,0.000000
45.529840,10.174182,0.000000,1,0.014328,0.000000
45.529840,10.174182,0.000000,2,0.014328,0.000000
45.529840,10.174182,0.000000,3,0.014328,0.000000
45.529840,10.174182,0.000000,4,0.014328,0.000000
45.529840,10.174182,0.000000,5,0.014328,0.000000
45.529840,10.174182,0.000000,0,0.008712,0.000000
45.529840,10.174182,0.000000,1,0.008712,0.000000
45.529840,10.174182,0.000000,2,0.008712,0.000000
45.529840,10.174182,0.000000,3,0.008712,0.000000
45.529840,10.174182,0.000000,4,0.008712,0.000000
45.529840,10.174182,0.000000,5,0.008712,0.000000
45.529810,10.174210,0.000000,0,0.013248,0.000000
45.529810,10.174210,0.000000,1,0.013248,0.000000
45.529810,10.174210,0.000000,2,0.013248,0.000000
45.529810,10.174210,0.000000,3,0.013248,0.000000
45.529810,10.174210,0.000000,4,0.013248,0.000000
45.529810,10.174210,0.000000,5,0.013248,0.000000
45.529810,10.174210,0.000000,0,0.056952,0.000000
45.529810,10.174210,0.000000,1,0.056952,0.000000
45.529810,10.174210,0.000000,2,0.056952,0.000000
45.529810,10.174210,0.000000,3,0.056952,0.000000
45.529810,10.174210,0.000000,4,0.056952,0.000000
45.529810,10.174210,0.000000,5,0.056952,0.000000
45.529810,10.174210,0.000000,0,0.057960,0.000000
45.529810,10.174210,0.000000,1,0.057960,0.000000
45.529810,10.174210,0.000000,2,0.057960,0.000000
45.529810,10.174210,0.000000,3,0.057960,0.000000
45.529810,10.174210,0.000000,4,0.057960,0.000000
45.529810,10.174210,0.000000,5,0.057960,0.000000
45.529810,10.174210,0.000000,0,0.026136,0.000000
45.529810,10.174210,0.000000,1,0.026136,0.000000
45.529810,10.174210,0.000000,2,0.026136,0.000000
45.529810,10.174210,0.000000,3,0.026136,0.000000
45.529810,10.174210,0.000000,4,0.026136,0.000000
45.529810,10.174210,0.000000,5,0.026136,0.000000
45.529810,10.174210,0.000000,0,0.010944,0.000000
45.529810,10.174210,0.000000,1,0.010944,0.000000
45.529810,10.174210,0.000000,2,0.010944,0.000000
45.529810,10.174210,0.000000,3,0.010944,0.000000
45.529810,10.174210,0.000000,4,0.010944,0.000000
45.529810,10.174210,0.000000,5,0.010944,0.000000
45.529797,10.174203,0.000000,0,0.028872,0.000000
45.529797,10.174203,0.000000,1,0.028872,0.000000
45.529797,10.174203,0.000000,2,0.028872,0.000000
45.529797,10.174203,0.000000,3,0.028872,0.000000
45.529797,10.174203,0.000000,4,0.028872,0.000000
45.529797,10.174203,0.000000,5,0.028872,0.000000
45.529797,10.174208,0.000000,0,0.025776,0.000000
45.529797,10.174208,0.000000,1,0.025776,0.000000
45.529797,10.174208,0.000000,2,0.025776,0.000000
45.529797,10.174208,0.000000,3,0.025776,0.000000
45.529797,10.174208,0.000000,4,0.025776,0.000000
45.529797,10.174208,0.000000,5,0.025776,0.000000
45.529797,10.174208,0.000000,0,0.033264,0.000000
45.529797,10.174208,0.000000,1,0.033264,0.000000
45.529797,10.174208,0.000000,2,0.033264,0.000000
45.529797,10.174208,0.000000,3,0.033264,0.000000
45.529797,10.174208,0.000000,4,0.033264,0.000000
45.529797,10.174208,0.000000,5,0.033264,0.000000
45.529797,10.174207,0.000000,0,0.017496,0.000000
45.529797,10.174207,0.000000,1,0.017496,0.000000
45.529797,10.174207,0.000000,2,0.017496,0.000000
45.529797,10.174207,0.000000,3,0.017496,0.000000
45.529797,10.174207,0.000000,4,0.017496,0.000000
45.529797,10.174207,0.000000,5,0.017496,0.000000
45.529797,10.174210,0.000000,0,0.008280,0.000000
45.529797,10.174210,0.000000,1,0.008280,0.000000
45.529797,10.174210,0.000000,2,0.008280,0.000000
45.529797,10.174210,0.000000,3,0.008280,0.000000
45.529797,10.174210,0.000000,4,0.008280,0.000000
45.529797,10.174210,0.000000,5,0.008280,0.000000
45.529797,10.174212,0.000000,0,0.018072,0.000000
45.529797,10.174212,0.000000,1,0.018072,0.000000
45.529797,10.174212,0.000000,2,0.018072,0.000000
45.529797,10.174212,0.000000,3,0.018072,0.000000
45.529797,10.174212,0.000000,4,0.018072,0.000000
45.529797,10.174212,0.000000,5,0.018072,0.000000
45.529797,10.174212,0.000000,0,0.012024,0.000000
45.529797,10.174212,0.000000,1,0.012024,0.000000
45.529797,10.174212,0.000000,2,0.012024,0.000000
45.529797,10.174212,0.000000,3,0.012024,0.000000
45.529797,10.174212,0.000000,4,0.012024,0.000000
45.529797,10.174212,0.000000,5,0.012024,0.000000
45.529797,10.174212,0.000000,0,0.007416,0.000000
45.529797,10.174212,0.000000,1,0.007416,0.000000
45.529797,10.174212,0.000000,2,0.007416,0.000000
45.529797,10.174212,0.000000,3,0.007416,0.000000
45.529797,10.174212,0.000000,4,0.007416,0.000000
45.529797,10.174212,0.000000,5,0.007416,0.000000
45.529797,10.174212,0.000000,0,0.012096,0.000000
45.529797,10.174212,0.000000,1,0.012096,0.000000
45.529797,10.174212,0.000000,2,0.012096,0.000000
45.529797,10.174212,0.000000,3,0.012096,0.000000
45.529797,10.174212,0.000000,4,0.012096,0.000000
45.529797,10.174212,0.000000,5,0.012096,0.000000
45.529797,10.174212,0.000000,0,0.023328,0.000000
45.529797,10.174212,0.000000,1,0.023328,0.000000
45.529797,10.174212,0.000000,2,0.023328,0.000000
45.529797,10.174212,0.000000,3,0.023328,0.000000
45.529797,10.174212,0.000000,4,0.023328,0.000000
45.529797,10.174212,0.000000,5,0.023328,0.000000
45.529797,10.174212,0.000000,0,0.024120,0.000000
45.529797,10.174212,0.000000,1,0.024120,0.000000
45.529797,10.174212,0.000000,2,0.024120,0.000000
45.529797,10.174212,0.000000,3,0.024120,0.000000
45.529797,10.174212,0.000000,4,0.024120,0.000000
45.529797,10.174212,0.000000,5,0.024120,0.000000
45.529797,10.174212,0.000000,0,0.026424,0.000000
45.529797,10.174212,0.000000,1,0.026424,0.000000
45.529797,10.174212,0.000000,2,0.026424,0.000000
45.529797,10.174212,0.000000,3,0.026424,0.000000
45.529797,10.174212,0.000000,4,0.026424,0.000000
45.529797,10.174212,0.000000,5,0.026424,0.000000
45.529797,10.174212,0.000000,0,0.017496,0.000000
45.529797,10.174212,0.000000,1,0.017496,0.000000
45.529797,10.174212,0.000000,2,0.017496,0.000000
45.529797,10.174212,0.000000,3,0.017496,0.000000
45.529797,10.174212,0.000000,4,0.017496,0.000000
45.529797,10.174212,0.000000,5,0.017496,0.000000
45.529797,10.174212,0.000000,0,0.008856,0.000000
45.529797,10.174212,0.000000,1,0.008856,0.000000
45.529797,10.174212,0.000000,2,0.008856,0.000000
45.529797,10.174212,0.000000,3,0.008856,0.000000
45.529797,10.174212,0.000000,4,0.008856,0.000000
45.529797,10.174212,0.000000,5,0.008856,0.000000
45.529835,10.174004,0.000000,0,0.007992,0.000000
45.529835,10.174004,0.000000,1,0.007992,0.000000
45.529835,10.174004,0.000000,2,0.007992,0.000000
45.529835,10.174004,0.000000,3,0.007992,0.000000
45.529835,10.174004,0.000000,4,0.007992,0.000000
45.529835,10.174004,0.000000,5,0.007992,0.000000
45.529840,10.173971,0.000000,0,0.007776,0.000000
45.529840,10.173971,0.000000,1,0.007776,0.000000
45.529840,10.173971,0.000000,2,0.007776,0.000000
45.529840,10.173971,0.000000,3,0.007776,0.000000
45.529840,10.173971,0.000000,4,0.007776,0.000000
45.529840,10.173971,0.000000,5,0.007776,0.000000
45.529840,10.173958,0.000000,0,0.008064,0.000000
45.529840,10.173958,0.000000,1,0.008064,0.000000
45.529840,10.173958,0.000000,2,0.008064,0.000000
45.529840,10.173958,0.000000,3,0.008064,0.000000
45.529840,10.173958,0.000000,4,0.008064,0.000000
45.529840,10.173958,0.000000,5,0.008064,0.000000
45.529778,10.174171,0.000000,0,0.008928,0.000000
45.529778,10.174171,0.000000,1,0.008928,0.000000
45.529778,10.174171,0.000000,2,0.008928,0.000000
45.529778,10.174171,0.000000,3,0.008928,0.000000
45.529778,10.174171,0.000000,4,0.008928,0.000000
45.529778,10.174171,0.000000,5,0.008928,0.000000
45.529778,10.174174,0.000000,0,0.008496,0.000000
45.529778,10.174174,0.000000,1,0.008496,0.000000
45.529778,10.174174,0.000000,2,0.008496,0.000000
45.529778,10.174174,0.000000,3,0.008496,0.000000
45.529778,10.174174,0.000000,4,0.008496,0.000000
45.529778,10.174174,0.000000,5,0.008496,0.000000
45.529780,10.174173,0.000000,0,0.009072,0.000000
45.529780,10.174173,0.000000,1,0.009072,0.000000
45.529780,10.174173,0.000000,2,0.009072,0.000000
45.529780,10.174173,0.000000,3,0.009072,0.000000
