Latitude,Longitude,Height,Stability,Sensor Measurement,Forward-Model-Concentration
45.529797,10.174212,0.000000,5,0.017352,0.000000
45.529797,10.174212,0.000000,0,0.009072,0.000000
45.529797,10.174212,0.000000,1,0.009072,0.000000
45.529797,10.174212,0.000000,2,0.009072,0.000000
45.529797,10.174212,0.000000,3,0.009072,0.000000
45.529797,10.174212,0.000000,4,0.009072,0.000000
45.529797,10.174212,0.000000,5,0.009072,0.000000
45.529797,10.174212,0.000000,0,0.043344,0.000000
45.529797,10.174212,0.000000,1,0.043344,0.000000
45.529797,10.174212,0.000000,2,0.043344,0.000000
45.529797,10.174212,0.000000,3,0.043344,0.000000
45.529797,10.174212,0.000000,4,0.043344,0.000000
45.529797,10.174212,0.000000,5,0.043344,0.000000
45.529797,10.174212,0.000000,0,0.026496,0.000000
45.529797,10.174212,0.000000,1,0.026496,0.000000
45.529797,10.174212,0.000000,2,0.026496,0.000000
45.529797,10.174212,0.000000,3,0.026496,0.000000
45.529797,10.174212,0.000000,4,0.026496,0.000000
45.529797,10.174212,0.000000,5,0.026496,0.000000
45.529797,10.174212,0.000000,0,0.011520,0.000000
45.529797,10.174212,0.000000,1,0.011520,0.000000
45.529797,10.174212,0.000000,2,0.011520,0.000000
45.529797,10.174212,0.000000,3,0.011520,0.000000
45.529797,10.174212,0.000000,4,0.011520,0.000000
45.529797,10.174212,0.000000,5,0.011520,0.000000
45.529800,10.174198,0.000000,0,1.139400,0.000000
45.529800,10.174198,0.000000,1,1.139400,0.000000
45.529800,10.174198,0.000000,2,1.139400,0.000000
45.529800,10.174198,0.000000,3,1.139400,0.000000
45.529800,10.174198,0.000000,4,1.139400,0.000000
45.529800,10.174198,0.000000,5,1.139400,0.000000
45.529800,10.174198,0.000000,0,0.866304,0.000000
45.529800,10.174198,0.000000,1,0.866304,0.000000
45.529800,10.174198,0.000000,2,0.866304,0.000000
45.529800,10.174198,0.000000,3,0.866304,0.000000
45.529800,10.174198,0.000000,4,0.866304,0.000000
45.529800,10.174198,0.000000,5,0.866304,0.000000
45.529800,10.174198,0.000000,0,0.380736,0.000000
45.529800,10.174198,0.000000,1,0.380736,0.000000
45.529800,10.174198,0.000000,2,0.380736,0.000000
45.529800,10.174198,0.000000,3,0.380736,0.000000
45.529800,10.174198,0.000000,4,0.380736,0.000000
45.529800,10.174198,0.000000,5,0.380736,0.000000
45.529800,10.174198,0.000000,0,0.150912,0.000000
45.529800,10.174198,0.000000,1,0.150912,0.000000
45.529800,10.174198,0.000000,2,0.150912,0.000000
45.529800,10.174198,0.000000,3,0.150912,0.000000
45.529800,10.174198,0.000000,4,0.150912,0.000000
45.529800,10.174198,0.000000,5,0.150912,0.000000
45.529800,10.174198,0.000000,0,0.073440,0.000000
45.529800,10.174198,0.000000,1,0.073440,0.000000
45.529800,10.174198,0.000000,2,0.073440,0.000000
45.529800,10.174198,0.000000,3,0.073440,0.000000
45.529800,10.174198,0.000000,4,0.073440,0.000000
45.529800,10.174198,0.000000,5,0.073440,0.000000
45.529800,10.174198,0.000000,0,0.037152,0.000000
45.529800,10.174198,0.000000,1,0.037152,0.000000
45.529800,10.174198,0.000000,2,0.037152,0.000000
45.529800,10.174198,0.000000,3,0.037152,0.000000
45.529800,10.174198,0.000000,4,0.037152,0.000000
45.529800,10.174198,0.000000,5,0.037152,0.000000
45.529800,10.174198,0.000000,0,0.016488,0.000000
45.529800,10.174198,0.000000,1,0.016488,0.000000
45.529800,10.174198,0.000000,2,0.016488,0.000000
45.529800,10.174198,0.000000,3,0.016488,0.000000
45.529800,10.174198,0.000000,4,0.016488,0.000000
45.529800,10.174198,0.000000,5,0.016488,0.000000
45.529800,10.174198,0.000000,0,0.008496,0.000000
45.529800,10.174198,0.000000,1,0.008496,0.000000
45.529800,10.174198,0.000000,2,0.008496,0.000000
45.529800,10.174198,0.000000,3,0.008496,0.000000
45.529800,10.174198,0.000000,4,0.008496,0.000000
45.529800,10.174198,0.000000,5,0.008496,0.000000
45.529800,10.174198,0.000000,0,0.011448,0.000000
45.529800,10.174198,0.000000,1,0.011448,0.000000
45.529800,10.174198,0.000000,2,0.011448,0.000000
45.529800,10.174198,0.000000,3,0.011448,0.000000
45.529800,10.174198,0.000000,4,0.011448,0.000000
45.529800,10.174198,0.000000,5,0.011448,0.000000
45.529800,10.174198,0.000000,0,4.512600,0.000000
45.529800,10.174198,0.000000,1,4.512600,0.000000
45.529800,10.174198,0.000000,2,4.512600,0.000000
45.529800,10.174198,0.000000,3,4.512600,0.000000
45.529800,10.174198,0.000000,4,4.512600,0.000000
45.529800,10.174198,0.000000,5,4.512600,0.000000
45.529800,10.174198,0.000000,0,2.358576,0.000000
45.529800,10.174198,0.000000,1,2.358576,0.000000
45.529800,10.174198,0.000000,2,2.358576,0.000000
45.529800,10.174198,0.000000,3,2.358576,0.000000
45.529800,10.174198,0.000000,4,2.358576,0.000000
45.529800,10.174198,0.000000,5,2.358576,0.000000
45.529800,10.174198,0.000000,0,0.910296,0.000000
45.529800,10.174198,0.000000,1,0.910296,0.000000
45.529800,10.174198,0.000000,2,0.910296,0.000000
45.529800,10.174198,0.000000,3,0.910296,0.000000
45.529800,10.174198,0.000000,4,0.910296,0.000000
45.529800,10.174198,0.000000,5,0.910296,0.000000
45.529800,10.174198,0.000000,0,14.759784,0.000000
45.529800,10.174198,0.000000,1,14.759784,0.000000
45.529800,10.174198,0.000000,2,14.759784,0.000000
45.529800,10.174198,0.000000,3,14.759784,0.000000
45.529800,10.174198,0.000000,4,14.759784,0.000000
45.529800,10.174198,0.000000,5,14.759784,0.000000
45.529800,10.174198,0.000000,0,12.325968,0.000000
45.529800,10.174198,0.000000,1,12.325968,0.000000
45.529800,10.174198,0.000000,2,12.325968,0.000000
45.529800,10.174198,0.000000,3,12.325968,0.000000
45.529800,10.174198,0.000000,4,12.325968,0.000000
45.529800,10.174198,0.000000,5,12.325968,0.000000
45.529800,10.174198,0.000000,0,11.012184,0.000000
45.529800,10.174198,0.000000,1,11.012184,0.000000
45.529800,10.174198,0.000000,2,11.012184,0.000000
45.529800,10.174198,0.000000,3,11.012184,0.000000
45.529800,10.174198,0.000000,4,11.012184,0.000000
45.529800,10.174198,0.000000,5,11.012184,0.000000
45.529800,10.174198,0.000000,0,14.345784,0.000000
45.529800,10.174198,0.000000,1,14.345784,0.000000
45.529800,10.174198,0.000000,2,14.345784,0.000000
45.529800,10.174198,0.000000,3,14.345784,0.000000
45.529800,10.174198,0.000000,4,14.345784,0.000000
45.529800,10.174198,0.000000,5,14.345784,0.000000
45.529800,10.174198,0.000000,0,8.262216,0.000000
45.529800,10.174198,0.000000,1,8.262216,0.000000
45.529800,10.174198,0.000000,2,8.262216,0.000000
45.529800,10.174198,0.000000,3,8.262216,0.000000
45.529800,10.174198,0.000000,4,8.262216,0.000000
45.529800,10.174198,0.000000,5,8.262216,0.000000
45.529800,10.174198,0.000000,0,4.020696,0.000000
45.529800,10.174198,0.000000,1,4.020696,0.000000
45.529800,10.174198,0.000000,2,4.020696,0.000000
45.529800,10.174198,0.000000,3,4.020696,0.000000
45.529800,10.174198,0.000000,4,4.020696,0.000000
45.529800,10.174198,0.000000,5,4.020696,0.000000
45.529800,10.174198,0.000000,0,1.580256,0.000000
45.529800,10.174198,0.000000,1,1.580256,0.000000
45.529800,10.174198,0.000000,2,1.580256,0.000000
45.529800,10.174198,0.000000,3,1.580256,0.000000
45.529800,10.174198,0.000000,4,1.580256,0.000000
45.529800,10.174198,0.000000,5,1.580256,0.000000
45.529800,10.174198,0.000000,0,0.636480,0.000000
45.529800,10.174198,0.000000,1,0.636480,0.000000
45.529800,10.174198,0.000000,2,0.636480,0.000000
45.529800,10.174198,0.000000,3,0.636480,0.000000
45.529800,10.174198,0.000000,4,0.636480,0.000000
45.529800,10.174198,0.000000,5,0.636480,0.000000
45.529800,10.174198,0.000000,0,0.269136,0.000000
45.529800,10.174198,0.000000,1,0.269136,0.000000
45.529800,10.174198,0.000000,2,0.269136,0.000000
45.529800,10.174198,0.000000,3,0.269136,0.000000
45.529800,10.174198,0.000000,4,0.269136,0.000000
45.529800,10.174198,0.000000,5,0.269136,0.000000
45.529800,10.174198,0.000000,0,0.130680,0.000000
45.529800,10.174198,0.000000,1,0.130680,0.000000
45.529800,10.174198,0.000000,2,0.130680,0.000000
45.529800,10.174198,0.000000,3,0.130680,0.000000
45.529800,10.174198,0.000000,4,0.130680,0.000000
45.529800,10.174198,0.000000,5,0.130680,0.000000
45.529800,10.174198,0.000000,0,0.073008,0.000000
45.529800,10.174198,0.000000,1,0.073008,0.000000
45.529800,10.174198,0.000000,2,0.073008,0.000000
45.529800,10.174198,0.000000,3,0.073008,0.000000
45.529800,10.174198,0.000000,4,0.073008,0.000000
45.529800,10.174198,0.000000,5,0.073008,0.000000
45.529800,10.174198,0.000000,0,0.048312,0.000000
45.529800,10.174198,0.000000,1,0.048312,0.000000
45.529800,10.174198,0.000000,2,0.048312,0.000000
45.529800,10.174198,0.000000,3,0.048312,0.000000
45.529800,10.174198,0.000000,4,0.048312,0.000000
45.529800,10.174198,0.000000,5,0.048312,0.000000
45.529800,10.174198,0.000000,0,0.034632,0.000000
45.529800,10.174198,0.000000,1,0.034632,0.000000
45.529800,10.174198,0.000000,2,0.034632,0.000000
45.529800,10.174198,0.000000,3,0.034632,0.000000
45.529800,10.174198,0.000000,4,0.034632,0.000000
45.529800,10.174198,0.000000,5,0.034632,0.000000
45.529800,10.174198,0.000000,0,0.027144,0.000000
45.529800,10.174198,0.000000,1,0.027144,0.000000
45.529800,10.174198,0.000000,2,0.027144,0.000000
45.529800,10.174198,0.000000,3,0.027144,0.000000
45.529800,10.174198,0.000000,4,0.027144,0.000000
45.529800,10.174198,0.000000,5,0.027144,0.000000
45.529800,10.174198,0.000000,0,0.023040,0.000000
45.529800,10.174198,0.000000,1,0.023040,0.000000
45.529800,10.174198,0.000000,2,0.023040,0.000000
45.529800,10.174198,0.000000,3,0.023040,0.000000
45.529800,10.174198,0.000000,4,0.023040,0.000000
45.529800,10.174198,0.000000,5,0.023040,0.000000
45.529800,10.174198,0.000000,0,0.020952,0.000000
45.529800,10.174198,0.000000,1,0.020952,0.000000
45.529800,10.174198,0.000000,2,0.020952,0.000000
45.529800,10.174198,0.000000,3,0.020952,0.000000
45.529800,10.174198,0.000000,4,0.020952,0.000000
45.529800,10.174198,0.000000,5,0.020952,0.000000
45.529800,10.174198,0.000000,0,0.016920,0.000000
45.529800,10.174198,0.000000,1,0.016920,0.000000
45.529800,10.174198,0.000000,2,0.016920,0.000000
45.529800,10.174198,0.000000,3,0.016920,0.000000
45.529800,10.174198,0.000000,4,0.016920,0.000000
45.529800,10.174198,0.000000,5,0.016920,0.000000
45.529800,10.174198,0.000000,0,0.014616,0.000000
45.529800,10.174198,0.000000,1,0.014616,0.000000
45.529800,10.174198,0.000000,2,0.014616,0.000000
45.529800,10.174198,0.000000,3,0.014616,0.000000
45.529800,10.174198,0.000000,4,0.014616,0.000000
45.529800,10.174198,0.000000,5,0.014616,0.000000
45.529800,10.174198,0.000000,0,0.013248,0.000000
45.529800,10.174198,0.000000,1,0.013248,0.000000
45.529800,10.174198,0.000000,2,0.013248,0.000000
45.529800,10.174198,0.000000,3,0.013248,0.000000
45.529800,10.174198,0.000000,4,0.013248,0.000000
45.529800,10.174198,0.000000,5,0.013248,0.000000
45.529800,10.174198,0.000000,0,0.011304,0.000000
45.529800,10.174198,0.000000,1,0.011304,0.000000
45.529800,10.174198,0.000000,2,0.011304,0.000000
45.529800,10.174198,0.000000,3,0.011304,0.000000
45.529800,10.174198,0.000000,4,0.011304,0.000000
45.529800,10.174198,0.000000,5,0.011304,0.000000
45.529800,10.174198,0.000000,0,0.010008,0.000000
45.529800,10.174198,0.000000,1,0.010008,0.000000
45.529800,10.174198,0.000000,2,0.010008,0.000000
45.529800,10.174198,0.000000,3,0.010008,0.000000
45.529800,10.174198,0.000000,4,0.010008,0.000000
45.529800,10.174198,0.000000,5,0.010008,0.000000
45.529800,10.174198,0.000000,0,0.008856,0.000000
45.529800,10.174198,0.000000,1,0.008856,0.000000
45.529800,10.174198,0.000000,2,0.008856,0.000000
45.529800,10.174198,0.000000,3,0.008856,0.000000
45.529800,10.174198,0.000000,4,0.008856,0.000000
45.529800,10.174198,0.000000,5,0.008856,0.000000
45.529800,10.174198,0.000000,0,0.008064,0.000000
45.529800,10.174198,0.000000,1,0.008064,0.000000
45.529800,10.174198,0.000000,2,0.008064,0.000000
45.529800,10.174198,0.000000,3,0.008064,0.000000
45.529800,10.174198,0.000000,4,0.008064,0.000000
45.529800,10.174198,0.000000,5,0.008064,0.000000
45.529800,10.174198,0.000000,0,1.060272,0.000000
45.529800,10.174198,0.000000,1,1.060272,0.000000
45.529800,10.174198,0.000000,2,1.060272,0.000000
45.529800,10.174198,0.000000,3,1.060272,0.000000
45.529800,10.174198,0.000000,4,1.060272,0.000000
45.529800,10.174198,0.000000,5,1.060272,0.000000
45.529800,10.174198,0.000000,0,1.969272,0.000000
45.529800,10.174198,0.000000,1,1.969272,0.000000
45.529800,10.174198,0.000000,2,1.969272,0.000000
45.529800,10.174198,0.000000,3,1.969272,0.000000
45.529800,10.174198,0.000000,4,1.969272,0.000000
45.529800,10.174198,0.000000,5,1.969272,0.000000
45.529800,10.174198,0.000000,0,1.258200,0.000000
45.529800,10.174198,0.000000,1,1.258200,0.000000
45.529800,10.174198,0.000000,2,1.258200,0.000000
45.529800,10.174198,0.000000,3,1.258200,0.000000
45.529800,10.174198,0.000000,4,1.258200,0.000000
45.529800,10.174198,0.000000,5,1.258200,0.000000
45.529800,10.174198,0.000000,0,0.524880,0.000000
45.529800,10.174198,0.000000,1,0.524880,0.000000
45.529800,10.174198,0.000000,2,0.524880,0.000000
45.529800,10.174198,0.000000,3,0.524880,0.000000
45.529800,10.174198,0.000000,4,0.524880,0.000000
45.529800,10.174198,0.000000,5,0.524880,0.000000
45.529800,10.174198,0.000000,0,0.198576,0.000000
45.529800,10.174198,0.000000,1,0.198576,0.000000
45.529800,10.174198,0.000000,2,0.198576,0.000000
45.529800,10.174198,0.000000,3,0.198576,0.000000
45.529800,10.174198,0.000000,4,0.198576,0.000000
45.529800,10.174198,0.000000,5,0.198576,0.000000
45.529800,10.174198,0.000000,0,0.076248,0.000000
45.529800,10.174198,0.000000,1,0.076248,0.000000
45.529800,10.174198,0.000000,2,0.076248,0.000000
45.529800,10.174198,0.000000,3,0.076248,0.000000
45.529800,10.174198,0.000000,4,0.076248,0.000000
45.529800,10.174198,0.000000,5,0.076248,0.000000
45.529800,10.174198,0.000000,0,0.032976,0.000000
45.529800,10.174198,0.000000,1,0.032976,0.000000
45.529800,10.174198,0.000000,2,0.032976,0.000000
45.529800,10.174198,0.000000,3,0.032976,0.000000
45.529800,10.174198,0.000000,4,0.032976,0.000000
45.529800,10.174198,0.000000,5,0.032976,0.000000
45.529800,10.174198,0.000000,0,0.016128,0.000000
45.529800,10.174198,0.000000,1,0.016128,0.000000
45.529800,10.174198,0.000000,2,0.016128,0.000000
45.529800,10.174198,0.000000,3,0.016128,0.000000
45.529800,10.174198,0.000000,4,0.016128,0.000000
45.529800,10.174198,0.000000,5,0.016128,0.000000
45.529800,10.174198,0.000000,0,0.009216,0.000000
45.529800,10.174198,0.000000,1,0.009216,0.000000
45.529800,10.174198,0.000000,2,0.009216,0.000000
45.529800,10.174198,0.000000,3,0.009216,0.000000
45.529800,10.174198,0.000000,4,0.009216,0.000000
45.529800,10.174198,0.000000,5,0.009216,0.000000
45.529800,10.174198,0.000000,0,2.494944,0.000000
45.529800,10.174198,0.000000,1,2.494944,0.000000
45.529800,10.174198,0.000000,2,2.494944,0.000000
45.529800,10.174198,0.000000,3,2.494944,0.000000
45.529800,10.174198,0.000000,4,2.494944,0.000000
45.529800,10.174198,0.000000,5,2.494944,0.000000
45.529800,10.174198,0.000000,0,2.575224,0.000000
45.529800,10.174198,0.000000,1,2.575224,0.000000
45.529800,10.174198,0.000000,2,2.575224,0.000000
45.529800,10.174198,0.000000,3,2.575224,0.000000
45.529800,10.174198,0.000000,4,2.575224,0.000000
45.529800,10.174198,0.000000,5,2.575224,0.000000
45.529800,10.174198,0.000000,0,0.985464,0.000000
45.529800,10.174198,0.000000,1,0.985464,0.000000
45.529800,10.174198,0.000000,2,0.985464,0.000000
45.529800,10.174198,0.000000,3,0.985464,0.000000
45.529800,10.174198,0.000000,4,0.985464,0.000000
45.529800,10.174198,0.000000,5,0.985464,0.000000
45.529800,10.174198,0.000000,0,0.383976,0.000000
45.529800,10.174198,0.000000,1,0.383976,0.000000
45.529800,10.174198,0.000000,2,0.383976,0.000000
45.529800,10.174198,0.000000,3,0.383976,0.000000
45.529800,10.174198,0.000000,4,0.383976,0.000000
45.529800,10.174198,0.000000,5,0.383976,0.000000
45.529800,10.174198,0.000000,0,0.147888,0.000000
45.529800,10.174198,0.000000,1,0.147888,0.000000
45.529800,10.174198,0.000000,2,0.147888,0.000000
45.529800,10.174198,0.000000,3,0.147888,0.000000
45.529800,10.174198,0.000000,4,0.147888,0.000000
45.529800,10.174198,0.000000,5,0.147888,0.000000
45.529800,10.174198,0.000000,0,0.063576,0.000000
45.529800,10.174198,0.000000,1,0.063576,0.000000
45.529800,10.174198,0.000000,2,0.063576,0.000000
45.529800,10.174198,0.000000,3,0.063576,0.000000
45.529800,10.174198,0.000000,4,0.063576,0.000000
45.529800,10.174198,0.000000,5,0.063576,0.000000
45.529800,10.174198,0.000000,0,0.028440,0.000000
45.529800,10.174198,0.000000,1,0.028440,0.000000
45.529800,10.174198,0.000000,2,0.028440,0.000000
45.529800,10.174198,0.000000,3,0.028440,0.000000
45.529800,10.174198,0.000000,4,0.028440,0.000000
45.529800,10.174198,0.000000,5,0.028440,0.000000
45.529800,10.174198,0.000000,0,0.015264,0.000000
45.529800,10.174198,0.000000,1,0.015264,0.000000
45.529800,10.174198,0.000000,2,0.015264,0.000000
45.529800,10.174198,0.000000,3,0.015264,0.000000
45.529800,10.174198,0.000000,4,0.015264,0.000000
45.529800,10.174198,0.000000,5,0.015264,0.000000
45.529800,10.174198,0.000000,0,0.009576,0.000000
45.529800,10.174198,0.000000,1,0.009576,0.000000
45.529800,10.174198,0.000000,2,0.009576,0.000000
45.529800,10.174198,0.000000,3,0.009576,0.000000
45.529800,10.174198,0.000000,4,0.009576,0.000000
45.529800,10.174198,0.000000,5,0.009576,0.000000
45.529800,10.174198,0.000000,0,0.007560,0.000000
45.529800,10.174198,0.000000,1,0.007560,0.000000
45.529800,10.174198,0.000000,2,0.007560,0.000000
45.529800,10.174198,0.000000,3,0.007560,0.000000
45.529800,10.174198,0.000000,4,0.007560,0.000000
45.529800,10.174198,0.000000,5,0.007560,0.000000
45.529800,10.174198,0.000000,0,0.014760,0.000000
45.529800,10.174198,0.000000,1,0.014760,0.000000
45.529800,10.174198,0.000000,2,0.014760,0.000000
45.529800,10.174198,0.000000,3,0.014760,0.000000
45.529800,10.174198,0.000000,4,0.014760,0.000000
45.529800,10.174198,0.000000,5,0.014760,0.000000
45.529797,10.174193,0.000000,0,0.009144,0.000000
45.529797,10.174193,0.000000,1,0.009144,0.000000
45.529797,10.174193,0.000000,2,0.009144,0.000000
45.529797,10.174193,0.000000,3,0.009144,0.000000
45.529797,10.174193,0.000000,4,0.009144,0.000000
45.529797,10.174193,0.000000,5,0.009144,0.000000
45.529797,10.174193,0.000000,0,0.011808,0.000000
45.529797,10.174193,0.000000,1,0.011808,0.000000
45.529797,10.174193,0.000000,2,0.011808,0.000000
45.529797,10.174193,0.000000,3,0.011808,0.000000
45.529797,10.174193,0.000000,4,0.011808,0.000000
45.529797,10.174193,0.000000,5,0.011808,0.000000
45.529797,10.174193,0.000000,0,0.014112,0.005388
45.529797,10.174193,0.000000,1,0.014112,0.008414
45.529797,10.174193,0.000000,2,0.014112,0.012735
45.529797,10.174193,0.000000,3,0.014112,0.013075
45.529797,10.174193,0.000000,4,0.014112,0.011438
45.529797,10.174193,0.000000,5,0.014112,0.002911
45.529797,10.174193,0.000000,0,0.007272,0.005388
45.529797,10.174193,0.000000,1,0.007272,0.008414
45.529797,10.174193,0.000000,2,0.007272,0.012735
45.529797,10.174193,0.000000,3,0.007272,0.013075
45.529797,10.174193,0.000000,4,0.007272,0.011438
45.529797,10.174193,0.000000,5,0.007272,0.002911
45.529797,10.174193,0.000000,0,0.014832,0.005388
45.529797,10.174193,0.000000,1,0.014832,0.008414
45.529797,10.174193,0.000000,2,0.014832,0.012735
45.529797,10.174193,0.000000,3,0.014832,0.013075
45.529797,10.174193,0.000000,4,0.014832,0.011438
45.529797,10.174193,0.000000,5,0.014832,0.002911
45.529797,10.174193,0.000000,0,0.027720,0.005388
45.529797,10.174193,0.000000,1,0.027720,0.008414
45.529797,10.174193,0.000000,2,0.027720,0.012735
45.529797,10.174193,0.000000,3,0.027720,0.013075
45.529797,10.174193,0.000000,4,0.027720,0.011438
45.529797,10.174193,0.000000,5,0.027720,0.002911
45.529797,10.174193,0.000000,0,0.012312,0.005388
45.529797,10.174193,0.000000,1,0.012312,0.008414
45.529797,10.174193,0.000000,2,0.012312,0.012735
45.529797,10.174193,0.000000,3,0.012312,0.013075
45.529797,10.174193,0.000000,4,0.012312,0.011438
45.529797,10.174193,0.000000,5,0.012312,0.002911
45.529793,10.174196,0.000000,0,5.803560,0.006089
45.529793,10.174196,0.000000,1,5.803560,0.008861
45.529793,10.174196,0.000000,2,5.803560,0.011206
45.529793,10.174196,0.000000,3,5.803560,0.007995
45.529793,10.174196,0.000000,4,5.803560,0.004658
45.529793,10.174196,0.000000,5,5.803560,0.000334
45.529793,10.174196,0.000000,0,2.894256,0.006089
45.529793,10.174196,0.000000,1,2.894256,0.008861
45.529793,10.174196,0.000000,2,2.894256,0.011206
45.529793,10.174196,0.000000,3,2.894256,0.007995
45.529793,10.174196,0.000000,4,2.894256,0.004658
45.529793,10.174196,0.000000,5,2.894256,0.000334
45.529793,10.174196,0.000000,0,3.245112,0.006089
45.529793,10.174196,0.000000,1,3.245112,0.008861
45.529793,10.174196,0.000000,2,3.245112,0.011206
45.529793,10.174196,0.000000,3,3.245112,0.007995
45.529793,10.174196,0.000000,4,3.245112,0.004658
45.529793,10.174196,0.000000,5,3.245112,0.000334
45.529793,10.174196,0.000000,0,2.413224,0.000000
45.529793,10.174196,0.000000,1,2.413224,0.000000
45.529793,10.174196,0.000000,2,2.413224,0.000000
45.529793,10.174196,0.000000,3,2.413224,0.000000
45.529793,10.174196,0.000000,4,2.413224,0.000000
45.529793,10.174196,0.000000,5,2.413224,0.000000
45.529793,10.174196,0.000000,0,3.513960,0.000000
45.529793,10.174196,0.000000,1,3.513960,0.000000
45.529793,10.174196,0.000000,2,3.513960,0.000000
45.529793,10.174196,0.000000,3,3.513960,0.000000
45.529793,10.174196,0.000000,4,3.513960,0.000000
45.529793,10.174196,0.000000,5,3.513960,0.000000
45.529793,10.174196,0.000000,0,2.624616,0.000000
45.529793,10.174196,0.000000,1,2.624616,0.000000
45.529793,10.174196,0.000000,2,2.624616,0.000000
45.529793,10.174196,0.000000,3,2.624616,0.000000
45.529793,10.174196,0.000000,4,2.624616,0.000000
45.529793,10.174196,0.000000,5,2.624616,0.000000
45.529793,10.174196,0.000000,0,0.994536,0.000000
45.529793,10.174196,0.000000,1,0.994536,0.000000
45.529793,10.174196,0.000000,2,0.994536,0.000000
45.529793,10.174196,0.000000,3,0.994536,0.000000
45.529793,10.174196,0.000000,4,0.994536,0.000000
45.529793,10.174196,0.000000,5,0.994536,0.000000
45.529793,10.174196,0.000000,0,0.370224,0.000000
45.529793,10.174196,0.000000,1,0.370224,0.000000
45.529793,10.174196,0.000000,2,0.370224,0.000000
45.529793,10.174196,0.000000,3,0.370224,0.000000
45.529793,10.174196,0.000000,4,0.370224,0.000000
45.529793,10.174196,0.000000,5,0.370224,0.000000
45.529793,10.174196,0.000000,0,0.142848,0.000000
45.529793,10.174196,0.000000,1,0.142848,0.000000
45.529793,10.174196,0.000000,2,0.142848,0.000000
45.529793,10.174196,0.000000,3,0.142848,0.000000
45.529793,10.174196,0.000000,4,0.142848,0.000000
45.529793,10.174196,0.000000,5,0.142848,0.000000
45.529793,10.174196,0.000000,0,0.060624,0.000000
45.529793,10.174196,0.000000,1,0.060624,0.000000
45.529793,10.174196,0.000000,2,0.060624,0.000000
45.529793,10.174196,0.000000,3,0.060624,0.000000
45.529793,10.174196,0.000000,4,0.060624,0.000000
45.529793,10.174196,0.000000,5,0.060624,0.000000
45.529793,10.174196,0.000000,0,0.030168,0.000000
45.529793,10.174196,0.000000,1,0.030168,0.000000
45.529793,10.174196,0.000000,2,0.030168,0.000000
45.529793,10.174196,0.000000,3,0.030168,0.000000
45.529793,10.174196,0.000000,4,0.030168,0.000000
45.529793,10.174196,0.000000,5,0.030168,0.000000
45.529793,10.174196,0.000000,0,0.018792,0.000000
45.529793,10.174196,0.000000,1,0.018792,0.000000
45.529793,10.174196,0.000000,2,0.018792,0.000000
45.529793,10.174196,0.000000,3,0.018792,0.000000
45.529793,10.174196,0.000000,4,0.018792,0.000000
45.529793,10.174196,0.000000,5,0.018792,0.000000
45.529793,10.174196,0.000000,0,0.012744,0.000000
45.529793,10.174196,0.000000,1,0.012744,0.000000
45.529793,10.174196,0.000000,2,0.012744,0.000000
45.529793,10.174196,0.000000,3,0.012744,0.000000
45.529793,10.174196,0.000000,4,0.012744,0.000000
45.529793,10.174196,0.000000,5,0.012744,0.000000
45.529793,10.174196,0.000000,0,0.009936,0.000000
45.529793,10.174196,0.000000,1,0.009936,0.000000
45.529793,10.174196,0.000000,2,0.009936,0.000000
45.529793,10.174196,0.000000,3,0.009936,0.000000
45.529793,10.174196,0.000000,4,0.009936,0.000000
45.529793,10.174196,0.000000,5,0.009936,0.000000
45.529793,10.174196,0.000000,0,0.008280,0.000000
45.529793,10.174196,0.000000,1,0.008280,0.000000
45.529793,10.174196,0.000000,2,0.008280,0.000000
45.529793,10.174196,0.000000,3,0.008280,0.000000
45.529793,10.174196,0.000000,4,0.008280,0.000000
45.529793,10.174196,0.000000,5,0.008280,0.000000
45.529793,10.174196,0.000000,0,0.007200,0.000000
45.529793,10.174196,0.000000,1,0.007200,0.000000
45.529793,10.174196,0.000000,2,0.007200,0.000000
45.529793,10.174196,0.000000,3,0.007200,0.000000
45.529793,10.174196,0.000000,4,0.007200,0.000000
45.529793,10.174196,0.000000,5,0.007200,0.000000
